SectorName,ID64X,ID64Y,ID64Z,MaxYCoord,MaxZCoord,MaxXCoord
Pheia Phylaa,47,33,45,2535,34775,11455
Pheia Phylio,37,33,45,2535,34775,-1345
Pheia Phyloi,45,33,45,2535,34775,8895
Pheia Schoe,47,33,13,2535,-6185,11455
Pheia Scraa,37,33,37,2535,24535,-1345
Pheia Scroea,13,33,37,2535,24535,-32065
Pheia Scroi,15,33,37,2535,24535,-29505
Pheia Thua,39,32,5,1255,-16425,1215
Phia Flee,28,34,37,3815,24535,-12865
Phia Freau,30,34,39,3815,27095,-10305
Phie Aob,31,34,37,3815,24535,-9025
Phie Brai,31,34,47,3815,37335,-9025
Phie Chreou,31,34,45,3815,34775,-9025
Phie Flaae,21,34,37,3815,24535,-21825
Phie Flee,29,34,37,3815,24535,-11585
Phiela,37,30,25,-1305,9175,-1345
Phielaea,51,30,25,-1305,9175,16575
Phielau,47,30,25,-1305,9175,11455
Phiele,40,30,25,-1305,9175,2495
Phielia,52,30,25,-1305,9175,17855
Phielou,43,30,25,-1305,9175,6335
Phielu,50,30,25,-1305,9175,15295
Phieluae,44,30,25,-1305,9175,7615
Phielue,38,30,25,-1305,9175,-65
Phimbaae,33,32,40,1255,28375,-6465
Phimbeae,23,32,40,1255,28375,-19265
Phimbeau,34,32,40,1255,28375,-5185
Phimbee,35,32,40,1255,28375,-3905
Phimbeou,28,32,40,1255,28375,-12865
Phimbi,19,32,40,1255,28375,-24385
Phimbia,26,32,40,1255,28375,-15425
Phimbo,22,32,40,1255,28375,-20545
Phimboa,32,32,40,1255,28375,-7745
Phimbu,24,32,40,1255,28375,-17985
Phipaa,40,32,40,1255,28375,2495
Phipae,43,32,40,1255,28375,6335
Phipai,48,32,40,1255,28375,12735
Phipe,49,32,40,1255,28375,14015
Phipiae,50,32,40,1255,28375,15295
Phipoae,51,32,40,1255,28375,16575
Phipoe,36,32,40,1255,28375,-2625
Phipoea,38,32,40,1255,28375,-65
Phipue,47,32,40,1255,28375,11455
Phiqeou,59,33,50,2535,41175,26815
Phiqie,58,33,50,2535,41175,25535
Phiqou,48,33,50,2535,41175,12735
Phiquae,49,33,50,2535,41175,14015
Phlaileou,18,33,60,2535,53975,-25665
Phlaingiae,44,34,32,3815,18135,7615
Phlaudgiae,61,32,55,1255,47575,29375
Phlaudgoo,56,32,55,1255,47575,22975
Phleedgaa,34,31,45,-25,34775,-5185
Phleedgae,37,31,45,-25,34775,-1345
Phleedgoe,30,31,45,-25,34775,-10305
Phleedgoea,32,31,45,-25,34775,-7745
Phleefoa,26,31,45,-25,34775,-15425
Phloilch,34,31,7,-25,-13865,-5185
Phloing,40,31,7,-25,-13865,2495
Phloinks,37,31,7,-25,-13865,-1345
Phloinn,44,31,7,-25,-13865,7615
Phloiry,36,31,7,-25,-13865,-2625
Phloisc,39,31,7,-25,-13865,1215
Phloisk,43,31,7,-25,-13865,6335
Phloiws,33,31,7,-25,-13865,-6465
Phluebb,24,33,22,2535,5335,-17985
Phluends,25,33,22,2535,5335,-16705
Pho Aod,46,34,37,3815,24535,10175
Pho Aoscs,36,34,37,3815,24535,-2625
Pho Auwsy,46,34,39,3815,27095,10175
Pho Bre,36,34,47,3815,37335,-2625
Pho Chraei,36,34,45,3815,34775,-2625
Pho Chrea,38,34,45,3815,34775,-65
Pho Free,36,34,39,3815,27095,-2625
Phoadao,17,31,30,-25,15575,-26945
Phoadeae,20,31,30,-25,15575,-23105
Phoadoae,13,31,30,-25,15575,-32065
Phoadou,14,31,30,-25,15575,-30785
Phoaduae,15,31,30,-25,15575,-29505
Phoaphs,8,31,30,-25,15575,-38465
Phoi Aec,40,32,13,1255,-6185,2495
Phoi Aed,42,32,13,1255,-6185,5055
Phoi Aeh,40,33,13,2535,-6185,2495
Phoi Aescs,32,32,13,1255,-6185,-7745
Phoi Aics,42,33,15,2535,-3625,5055
Phoi Aim,32,32,15,1255,-3625,-7745
Phoi Ais,40,33,15,2535,-3625,2495
Phoi Aod,42,32,37,1255,24535,5055
Phoi Aowsy,34,32,37,1255,24535,-5185
Phoi Aub,34,32,39,1255,27095,-5185
Phoi Aug,40,33,39,2535,27095,2495
Phoi Aurb,42,33,39,2535,27095,5055
Phoi Auscs,40,32,39,1255,27095,2495
Phoi Auwsy,42,32,39,1255,27095,5055
Phoi Braea,42,33,47,2535,37335,5055
Phoi Bre,32,32,47,1255,37335,-7745
Phoi Bro,32,33,47,2535,37335,-7745
Phoi Bru,40,33,47,2535,37335,2495
Phoi Brue,8,32,47,1255,37335,-38465
Phoi Chrea,34,32,45,1255,34775,-5185
Phoi Chrie,8,32,45,1255,34775,-38465
Phoi Euq,34,32,7,1255,-13865,-5185
Phoi Eur,42,32,7,1255,-13865,5055
Phoi Flee,8,32,37,1255,24535,-38465
Phoi Fraae,8,32,39,1255,27095,-38465
Phoi Freau,10,32,39,1255,27095,-35905
Phoi Phylaa,42,33,45,2535,34775,5055
Phoi Phyloea,34,33,45,2535,34775,-5185
Phoi Scraa,32,33,37,2535,24535,-7745
Phoi Screia,40,33,37,2535,24535,2495
Phoi Theia,40,32,5,1255,-16425,2495
Phoo Aeb,30,32,13,1255,-6185,-10305
Phoo Aesms,28,33,13,2535,-6185,-12865
Phoo Aewsy,54,32,13,1255,-6185,20415
Phoo Aick,20,32,15,1255,-3625,-23105
Phoo Aihn,20,33,15,2535,-3625,-23105
Phoo Ail,28,32,15,1255,-3625,-12865
Phoo Aim,52,32,15,1255,-3625,17855
Phoo Ain,54,32,15,1255,-3625,20415
Phoo Air,52,33,15,2535,-3625,17855
Phoo Airgh,22,32,15,1255,-3625,-20545
Phoo Airl,30,33,15,2535,-3625,-10305
Phoo Aob,30,32,37,1255,24535,-10305
Phoo Aod,62,32,37,1255,24535,30655
Phoo Aowsy,54,32,37,1255,24535,20415
Phoo Aub,54,32,39,1255,27095,20415
Phoo Auc,20,33,39,2535,27095,-23105
Phoo Audst,54,33,39,2535,27095,20415
Phoo Ausms,52,33,39,2535,27095,17855
Phoo Brau,30,33,47,2535,37335,-10305
Phoo Breae,54,33,47,2535,37335,20415
Phoo Briae,54,32,47,1255,37335,20415
Phoo Broae,60,32,47,1255,37335,28095
Phoo Broo,20,32,47,1255,37335,-23105
Phoo Brou,62,32,47,1255,37335,30655
Phoo Chraae,20,33,45,2535,34775,-23105
Phoo Chraea,20,32,45,1255,34775,-23105
Phoo Chraei,52,32,45,1255,34775,17855
Phoo Chreou,30,32,45,1255,34775,-10305
Phoo Chria,22,32,45,1255,34775,-20545
Phoo Euq,54,32,7,1255,-13865,20415
Phoo Flaae,20,32,37,1255,24535,-23105
Phoo Flee,28,32,37,1255,24535,-12865
Phoo Fraae,28,32,39,1255,27095,-12865
Phoo Freau,30,32,39,1255,27095,-10305
Phoo Phlai,28,32,13,1255,-6185,-12865
Phoo Phlue,22,32,13,1255,-6185,-20545
Phoo Phyloi,60,33,45,2535,34775,28095
Phoo Scraa,52,33,37,2535,24535,17855
Phoo Scrio,22,33,37,2535,24535,-20545
Phoo Scroi,30,33,37,2535,24535,-10305
Phoo Scrua,54,33,37,2535,24535,20415
Phooe Aeb,27,32,13,1255,-6185,-14145
Phooe Aed,59,32,13,1255,-6185,26815
Phooe Aedst,27,33,13,2535,-6185,-14145
Phooe Aescs,49,32,13,1255,-6185,14015
Phooe Aewsy,51,32,13,1255,-6185,16575
Phooe Ail,25,32,15,1255,-3625,-16705
Phooe Airg,27,32,15,1255,-3625,-14145
Phooe Airm,51,33,15,2535,-3625,16575
Phooe Aob,27,32,37,1255,24535,-14145
Phooe Aoc,57,32,37,1255,24535,24255
Phooe Aod,59,32,37,1255,24535,26815
Phooe Aowsy,51,32,37,1255,24535,16575
Phooe Aub,51,32,39,1255,27095,16575
Phooe Auc,17,33,39,2535,27095,-26945
Phooe Aud,19,33,39,2535,27095,-24385
Phooe Audst,51,33,39,2535,27095,16575
Phooe Auf,27,33,39,2535,27095,-14145
Phooe Aurb,59,33,39,2535,27095,26815
Phooe Auscs,57,32,39,1255,27095,24255
Phooe Auvsky,25,33,39,2535,27095,-16705
Phooe Bra,19,32,47,1255,37335,-24385
Phooe Braea,59,33,47,2535,37335,26815
Phooe Brao,25,33,47,2535,37335,-16705
Phooe Brau,27,33,47,2535,37335,-14145
Phooe Bre,49,32,47,1255,37335,14015
Phooe Bro,49,33,47,2535,37335,14015
Phooe Broo,17,32,47,1255,37335,-26945
Phooe Brou,59,32,47,1255,37335,26815
Phooe Bruae,17,33,47,2535,37335,-26945
Phooe Chraei,49,32,45,1255,34775,14015
Phooe Chreau,19,33,45,2535,34775,-24385
Phooe Chree,25,33,45,2535,34775,-16705
Phooe Chria,19,32,45,1255,34775,-24385
Phooe Chroa,59,32,45,1255,34775,26815
Phooe Euhn,27,32,7,1255,-13865,-14145
Phooe Euq,51,32,7,1255,-13865,16575
Phooe Flaae,17,32,37,1255,24535,-26945
Phooe Flee,25,32,37,1255,24535,-16705
Phooe Fraae,25,32,39,1255,27095,-16705
Phooe Froa,19,32,39,1255,27095,-24385
Phooe Phlue,19,32,13,1255,-6185,-24385
Phooe Phylio,49,33,45,2535,34775,14015
Phooe Scrio,19,33,37,2535,24535,-24385
Phooe Scroe,17,33,37,2535,24535,-26945
Phooe Scroi,27,33,37,2535,24535,-14145
Phooe Scrua,51,33,37,2535,24535,16575
Phoxau,37,30,63,-1305,57815,-1345
Phoxou,33,30,63,-1305,57815,-6465
Phoxuae,34,30,63,-1305,57815,-5185
Phraa Blae,15,30,45,-1305,34775,-29505
Phraa Blao,47,31,45,-25,34775,11455
Phraa Bliae,13,31,45,-25,34775,-32065
Phraa Bloae,15,31,45,-25,34775,-29505
Phraa Bloo,39,30,45,-1305,34775,1215
Phraa Byio,45,31,47,-25,37335,8895
Phraa Byoe,39,31,47,-25,37335,1215
Phraa Dryoae,45,31,7,-25,-13865,8895
Phraa Dryou,47,31,7,-25,-13865,11455
Phraa Eaec,37,31,15,-25,-3625,-1345
Phraa Eaewsy,15,31,15,-25,-3625,-29505
Phraa Flya,39,30,37,-1305,24535,1215
Phraa Flyoae,13,31,37,-25,24535,-32065
Phraa Flyoo,37,30,37,-1305,24535,-1345
Phraa Flyuae,37,31,37,-25,24535,-1345
Phraa Graei,45,30,47,-1305,37335,8895
Phraa Greau,15,31,47,-25,37335,-29505
Phraa Greou,39,30,47,-1305,37335,1215
Phraa Grie,37,30,47,-1305,37335,-1345
Phraa Groa,7,31,47,-25,37335,-39745
Phraa Hypa,37,31,13,-25,-6185,-1345
Phraa Hypai,45,31,13,-25,-6185,8895
Phraa Hype,47,31,13,-25,-6185,11455
Phraa Phrae,45,30,15,-1305,-3625,8895
Phraa Phreia,39,30,15,-1305,-3625,1215
Phraa Phrua,37,30,15,-1305,-3625,-1345
Phraa Pra,39,30,39,-1305,27095,1215
Phraa Prai,47,30,39,-1305,27095,11455
Phraa Prao,45,31,39,-25,27095,8895
Phraa Prooe,15,30,39,-1305,27095,-29505
Phraa Pruae,37,31,39,-25,27095,-1345
Phrae Bla,60,30,45,-1305,34775,28095
Phrae Blae,30,30,45,-1305,34775,-10305
Phrae Blao,62,31,45,-25,34775,30655
Phrae Bli,60,31,45,-25,34775,28095
Phrae Bliae,28,31,45,-25,34775,-12865
Phrae Blua,22,30,45,-1305,34775,-20545
Phrae Bluae,54,31,45,-25,34775,20415
Phrae Byoe,54,31,47,-25,37335,20415
Phrae Byoea,62,31,47,-25,37335,30655
Phrae Drye,52,31,7,-25,-13865,17855
Phrae Dryiae,54,31,7,-25,-13865,20415
Phrae Dryue,28,31,7,-25,-13865,-12865
Phrae Eaeb,22,31,15,-25,-3625,-20545
Phrae Flyao,60,31,37,-25,24535,28095
Phrae Flyi,54,31,37,-25,24535,20415
Phrae Flyooe,30,30,37,-1305,24535,-10305
Phrae Flyou,30,31,37,-25,24535,-10305
Phrae Flyue,60,30,37,-1305,24535,28095
Phrae Graea,28,30,47,-1305,37335,-12865
Phrae Gria,30,30,47,-1305,37335,-10305
Phrae Groa,22,31,47,-25,37335,-20545
Phrae Gruia,20,31,47,-25,37335,-23105
Phrae Hypae,22,31,13,-25,-6185,-20545
Phrae Hypeia,20,31,13,-25,-6185,-23105
Phrae Hypoe,28,30,13,-1305,-6185,-12865
Phrae Hypoo,30,31,13,-25,-6185,-10305
Phrae Hypooe,28,31,13,-25,-6185,-12865
Phrae Hypue,54,31,13,-25,-6185,20415
Phrae Phoe,54,31,15,-25,-3625,20415
Phrae Phrua,52,30,15,-1305,-3625,17855
Phrae Prai,62,30,39,-1305,27095,30655
Phrae Prau,62,31,39,-25,27095,30655
Phrae Pre,20,31,39,-25,27095,-23105
Phrae Pri,54,31,39,-25,27095,20415
Phrae Proo,52,30,39,-1305,27095,17855
Phrae Prooe,30,30,39,-1305,27095,-10305
Phraifaae,13,32,40,1255,28375,-32065
Phraifaei,9,32,40,1255,28375,-37185
Phraifie,7,32,40,1255,28375,-39745
Phraifoa,12,32,40,1255,28375,-33345
Phraults,61,31,35,-25,21975,29375
Phrauph,60,31,35,-25,21975,28095
Phrauppy,55,31,35,-25,21975,21695
Phrausks,54,31,35,-25,21975,20415
Phrausky,59,31,35,-25,21975,26815
Phrautch,53,31,35,-25,21975,19135
Phrauwnst,62,31,35,-25,21975,30655
Phreaky,41,33,12,2535,-7465,3775
Phreamly,43,33,12,2535,-7465,6335
Phreapy,44,33,12,2535,-7465,7615
Phreia Blaa,17,30,45,-1305,34775,-26945
Phreia Blae,27,30,45,-1305,34775,-14145
Phreia Blai,17,31,45,-25,34775,-26945
Phreia Bleia,25,30,45,-1305,34775,-16705
Phreia Bli,57,31,45,-25,34775,24255
Phreia Bliae,25,31,45,-25,34775,-16705
Phreia Bloae,27,31,45,-25,34775,-14145
Phreia Bluae,51,31,45,-25,34775,16575
Phreia Byio,57,31,47,-25,37335,24255
Phreia Byoe,51,31,47,-25,37335,16575
Phreia Byoea,59,31,47,-25,37335,26815
Phreia Dryai,27,31,7,-25,-13865,-14145
Phreia Drye,49,31,7,-25,-13865,14015
Phreia Dryiae,51,31,7,-25,-13865,16575
Phreia Eaeb,19,31,15,-25,-3625,-24385
Phreia Eaec,49,31,15,-25,-3625,14015
Phreia Flya,51,30,37,-1305,24535,16575
Phreia Flyae,25,30,37,-1305,24535,-16705
Phreia Flyai,59,30,37,-1305,24535,26815
Phreia Flyoo,49,30,37,-1305,24535,14015
Phreia Flyou,27,31,37,-25,24535,-14145
Phreia Flyuae,49,31,37,-25,24535,14015
Phreia Graae,25,31,47,-25,37335,-16705
Phreia Greou,51,30,47,-1305,37335,16575
Phreia Gruia,17,31,47,-25,37335,-26945
Phreia Hypa,49,31,13,-25,-6185,14015
Phreia Hypooe,25,31,13,-25,-6185,-16705
Phreia Hypue,51,31,13,-25,-6185,16575
Phreia Phio,57,31,15,-25,-3625,24255
Phreia Phoe,51,31,15,-25,-3625,16575
Phreia Phreia,51,30,15,-1305,-3625,16575
Phreia Ploe,59,31,37,-25,24535,26815
Phreia Pra,51,30,39,-1305,27095,16575
Phreia Prai,59,30,39,-1305,27095,26815
Phreia Prao,57,31,39,-25,27095,24255
Phreia Prau,59,31,39,-25,27095,26815
Phreia Preia,19,30,39,-1305,27095,-24385
Phreia Pri,51,31,39,-25,27095,16575
Phriefeae,34,33,50,2535,41175,-5185
Phriefie,38,33,50,2535,41175,-65
Phriefu,35,33,50,2535,41175,-3905
Phrio Bla,40,30,45,-1305,34775,2495
Phrio Blooe,32,30,45,-1305,34775,-7745
Phrio Blue,42,30,45,-1305,34775,5055
Phrio Byoe,34,31,47,-25,37335,-5185
Phrio Dryou,42,31,7,-25,-13865,5055
Phrio Eoq,42,31,5,-25,-16425,5055
Phrio Flya,34,30,37,-1305,24535,-5185
Phrio Flyai,42,30,37,-1305,24535,5055
Phrio Flyou,10,31,37,-25,24535,-35905
Phrio Greau,10,31,47,-25,37335,-35905
Phrio Greou,34,30,47,-1305,37335,-5185
Phrio Hypa,32,31,13,-25,-6185,-7745
Phrio Hype,42,31,13,-25,-6185,5055
Phrio Hypue,34,31,13,-25,-6185,-5185
Phrio Phoe,34,31,15,-25,-3625,-5185
Phrio Phoea,42,31,15,-25,-3625,5055
Phrio Pra,34,30,39,-1305,27095,-5185
Phrio Prao,40,31,39,-25,27095,2495
Phrio Prue,40,30,39,-1305,27095,2495
Phroea Bla,41,30,45,-1305,34775,3775
Phroea Blao,43,31,45,-25,34775,6335
Phroea Bli,41,31,45,-25,34775,3775
Phroea Bloae,11,31,45,-25,34775,-34625
Phroea Bloo,35,30,45,-1305,34775,-3905
Phroea Blou,33,31,45,-25,34775,-6465
Phroea Bluae,35,31,45,-25,34775,-3905
Phroea Blue,43,30,45,-1305,34775,6335
Phroea Byoea,43,31,47,-25,37335,6335
Phroea Dryiae,35,31,7,-25,-13865,-3905
Phroea Dryoae,41,31,7,-25,-13865,3775
Phroea Eaec,33,31,15,-25,-3625,-6465
Phroea Eork,41,31,5,-25,-16425,3775
Phroea Flya,35,30,37,-1305,24535,-3905
Phroea Flyai,43,30,37,-1305,24535,6335
Phroea Flyoae,9,31,37,-25,24535,-37185
Phroea Flyoo,33,30,37,-1305,24535,-6465
Phroea Flyou,11,31,37,-25,24535,-34625
Phroea Flyuae,33,31,37,-25,24535,-6465
Phroea Graae,9,31,47,-25,37335,-37185
Phroea Graei,41,30,47,-1305,37335,3775
Phroea Grea,43,30,47,-1305,37335,6335
Phroea Greau,11,31,47,-25,37335,-34625
Phroea Gree,33,31,47,-25,37335,-6465
Phroea Greou,35,30,47,-1305,37335,-3905
Phroea Hypa,33,31,13,-25,-6185,-6465
Phroea Hypai,41,31,13,-25,-6185,3775
Phroea Hype,43,31,13,-25,-6185,6335
Phroea Phio,41,31,15,-25,-3625,3775
Phroea Phoe,35,31,15,-25,-3625,-3905
Phroea Phoea,43,31,15,-25,-3625,6335
Phroea Phreia,35,30,15,-1305,-3625,-3905
Phroea Phrua,33,30,15,-1305,-3625,-6465
Phroea Ploe,43,31,37,-25,24535,6335
Phroea Prao,41,31,39,-25,27095,3775
Phroea Prau,43,31,39,-25,27095,6335
Phroi Blao,46,31,45,-25,34775,10175
Phroi Bli,44,31,45,-25,34775,7615
Phroi Bloae,14,31,45,-25,34775,-30785
Phroi Blou,36,31,45,-25,34775,-2625
Phroi Bluae,38,31,45,-25,34775,-65
Phroi Blue,46,30,45,-1305,34775,10175
Phroi Byio,44,31,47,-25,37335,7615
Phroi Byoe,38,31,47,-25,37335,-65
Phroi Byoea,46,31,47,-25,37335,10175
Phroi Dryiae,38,31,7,-25,-13865,-65
Phroi Dryou,46,31,7,-25,-13865,10175
Phroi Flya,38,30,37,-1305,24535,-65
Phroi Flyae,12,30,37,-1305,24535,-33345
Phroi Flyai,46,30,37,-1305,24535,10175
Phroi Flyao,44,31,37,-25,24535,7615
Phroi Flyoae,12,31,37,-25,24535,-33345
Phroi Flyooe,14,30,37,-1305,24535,-30785
Phroi Flyou,14,31,37,-25,24535,-30785
Phroi Flyuae,36,31,37,-25,24535,-2625
Phroi Flyue,44,30,37,-1305,24535,7615
Phroi Graae,12,31,47,-25,37335,-33345
Phroi Graei,44,30,47,-1305,37335,7615
Phroi Grea,46,30,47,-1305,37335,10175
Phroi Greau,14,31,47,-25,37335,-30785
Phroi Grie,36,30,47,-1305,37335,-2625
Phroi Hypa,36,31,13,-25,-6185,-2625
Phroi Hypai,44,31,13,-25,-6185,7615
Phroi Hypoea,36,30,13,-1305,-6185,-2625
Phroi Hypua,46,30,13,-1305,-6185,10175
Phroi Hypue,38,31,13,-25,-6185,-65
Phroi Phio,44,31,15,-25,-3625,7615
Phroi Phoe,38,31,15,-25,-3625,-65
Phroi Phoea,46,31,15,-25,-3625,10175
Phroi Phreia,38,30,15,-1305,-3625,-65
Phroi Ploe,46,31,37,-25,24535,10175
Phroi Pra,38,30,39,-1305,27095,-65
Phroi Prae,12,30,39,-1305,27095,-33345
Phroi Prai,46,30,39,-1305,27095,10175
Phroi Pri,38,31,39,-25,27095,-65
Phroi Prou,14,31,39,-25,27095,-30785
Phroi Pruae,36,31,39,-25,27095,-2625
Phroi Prue,44,30,39,-1305,27095,7615
Phroo Gruia,64,31,47,-25,37335,33215
Phroody,30,30,25,-1305,9175,-10305
Phrooe Blae,31,30,45,-1305,34775,-9025
Phrooe Ble,23,31,45,-25,34775,-19265
Phrooe Bleia,29,30,45,-1305,34775,-11585
Phrooe Bliae,29,31,45,-25,34775,-11585
Phrooe Bloae,31,31,45,-25,34775,-9025
Phrooe Blou,53,31,45,-25,34775,19135
Phrooe Byoe,55,31,47,-25,37335,21695
Phrooe Drye,53,31,7,-25,-13865,19135
Phrooe Dryiae,55,31,7,-25,-13865,21695
Phrooe Flyao,61,31,37,-25,24535,29375
Phrooe Flye,21,31,37,-25,24535,-21825
Phrooe Flyeia,23,30,37,-1305,24535,-19265
Phrooe Flyiae,23,31,37,-25,24535,-19265
Phrooe Flyoae,29,31,37,-25,24535,-11585
Phrooe Flyuae,53,31,37,-25,24535,19135
Phrooe Graae,29,31,47,-25,37335,-11585
Phrooe Graea,29,30,47,-1305,37335,-11585
Phrooe Greau,31,31,47,-25,37335,-9025
Phrooe Groa,23,31,47,-25,37335,-19265
Phrooe Gru,23,30,47,-1305,37335,-19265
Phrooe Hypa,53,31,13,-25,-6185,19135
Phrooe Hypeia,21,31,13,-25,-6185,-21825
Phrooe Hypooe,29,31,13,-25,-6185,-11585
Phrooe Phoe,55,31,15,-25,-3625,21695
Phrooe Phrua,53,30,15,-1305,-3625,19135
Phrooe Pra,55,30,39,-1305,27095,21695
Phrooe Prae,29,30,39,-1305,27095,-11585
Phrooe Prao,61,31,39,-25,27095,29375
Phrooe Prau,63,31,39,-25,27095,31935
Phrooe Pre,21,31,39,-25,27095,-21825
Phrooe Preia,23,30,39,-1305,27095,-19265
Phrooe Proae,29,31,39,-25,27095,-11585
Phrooe Proo,53,30,39,-1305,27095,19135
Phrooe Prooe,31,30,39,-1305,27095,-9025
Phrooe Prua,21,30,39,-1305,27095,-21825
Phroonn,24,30,25,-1305,9175,-17985
Phroons,28,30,25,-1305,9175,-12865
Phroosk,23,30,25,-1305,9175,-19265
Phroosp,27,30,25,-1305,9175,-14145
Phrua Blaa,16,30,45,-1305,34775,-28225
Phrua Blae,26,30,45,-1305,34775,-15425
Phrua Blai,16,31,45,-25,34775,-28225
Phrua Blao,58,31,45,-25,34775,25535
Phrua Ble,18,31,45,-25,34775,-25665
Phrua Bleia,24,30,45,-1305,34775,-17985
Phrua Bliae,24,31,45,-25,34775,-17985
Phrua Bloo,50,30,45,-1305,34775,15295
Phrua Blooe,48,30,45,-1305,34775,12735
Phrua Blua,18,30,45,-1305,34775,-25665
Phrua Bluae,50,31,45,-25,34775,15295
Phrua Byoe,50,31,47,-25,37335,15295
Phrua Byoea,58,31,47,-25,37335,25535
Phrua Dryai,26,31,7,-25,-13865,-15425
Phrua Eaeb,18,31,15,-25,-3625,-25665
Phrua Eaec,48,31,15,-25,-3625,12735
Phrua Eop,48,31,5,-25,-16425,12735
Phrua Flyae,24,30,37,-1305,24535,-17985
Phrua Flyeia,18,30,37,-1305,24535,-25665
Phrua Flyi,50,31,37,-25,24535,15295
Phrua Flyiae,18,31,37,-25,24535,-25665
Phrua Flyoo,48,30,37,-1305,24535,12735
Phrua Flyooe,26,30,37,-1305,24535,-15425
Phrua Flyou,26,31,37,-25,24535,-15425
Phrua Flyuae,48,31,37,-25,24535,12735
Phrua Graea,24,30,47,-1305,37335,-17985
Phrua Greou,50,30,47,-1305,37335,15295
Phrua Grie,48,30,47,-1305,37335,12735
Phrua Groa,18,31,47,-25,37335,-25665
Phrua Gru,18,30,47,-1305,37335,-25665
Phrua Gruia,16,31,47,-25,37335,-28225
Phrua Hypa,48,31,13,-25,-6185,12735
Phrua Hypoe,24,30,13,-1305,-6185,-17985
Phrua Hypoea,48,30,13,-1305,-6185,12735
Phrua Hypoi,50,30,13,-1305,-6185,15295
Phrua Hypooe,24,31,13,-25,-6185,-17985
Phrua Hypue,50,31,13,-25,-6185,15295
Phrua Phio,56,31,15,-25,-3625,22975
Phrua Phoe,50,31,15,-25,-3625,15295
Phrua Phoea,58,31,15,-25,-3625,25535
Phrua Phreia,50,30,15,-1305,-3625,15295
Phrua Ploe,58,31,37,-25,24535,25535
Phrua Pra,50,30,39,-1305,27095,15295
Phrua Prae,24,30,39,-1305,27095,-17985
Phrua Prai,58,30,39,-1305,27095,25535
Phrua Prau,58,31,39,-25,27095,25535
Phrua Preia,18,30,39,-1305,27095,-25665
Phrua Pri,50,31,39,-25,27095,15295
Phrua Proo,48,30,39,-1305,27095,12735
Phrua Prooe,26,30,39,-1305,27095,-15425
Phrua Prou,26,31,39,-25,27095,-15425
Phrua Pruae,48,31,39,-25,27095,12735
Phua Aihm,44,32,15,1255,-3625,7615
Phua Airm,38,33,15,2535,-3625,-65
Phua Aub,38,32,39,1255,27095,-65
Phua Audst,38,33,39,2535,27095,-65
Phua Aurb,46,33,39,2535,27095,10175
Phua Ausms,36,33,39,2535,27095,-2625
Phua Auwsy,46,32,39,1255,27095,10175
Phua Bre,36,32,47,1255,37335,-2625
Phua Brue,12,32,47,1255,37335,-33345
Phua Chrea,38,32,45,1255,34775,-65
Phua Chria,6,32,45,1255,34775,-41025
Phua Chroa,46,32,45,1255,34775,10175
Phua Eurl,44,32,7,1255,-13865,7615
Phua Fraae,12,32,39,1255,27095,-33345
Phua Freau,14,32,39,1255,27095,-30785
Phua Phylaa,46,33,45,2535,34775,10175
Phua Phylio,36,33,45,2535,34775,-2625
Phua Schoe,46,33,13,2535,-6185,10175
Phua Scroea,12,33,37,2535,24535,-33345
Phua Scrua,38,33,37,2535,24535,-65
Phue Broo,64,32,47,1255,37335,33215
Phue Chraea,64,32,45,1255,34775,33215
Phue Flaae,64,32,37,1255,24535,33215
Phylauds,52,30,43,-1305,32215,17855
Phylauns,55,30,43,-1305,32215,21695
Phylausk,50,30,43,-1305,32215,15295
Phylausm,53,30,43,-1305,32215,19135
Phylausp,54,30,43,-1305,32215,20415
Phyleadiae,33,32,58,1255,51415,-6465
Phyleadou,35,32,58,1255,51415,-3905
Phyleadue,30,32,58,1255,51415,-10305
Phylogia,6,31,48,-25,38615,-41025
Phylucs,40,32,20,1255,2775,2495
Phylur,37,32,20,1255,2775,-1345
Phylurn,42,32,20,1255,2775,5055
Phyluwyg,41,32,20,1255,2775,3775
Pidga,21,31,19,-25,1495,-21825
Pidgaa,15,31,19,-25,1495,-29505
Pidgai,23,31,19,-25,1495,-19265
Pidgio,12,31,19,-25,1495,-33345
Pidgoi,14,31,19,-25,1495,-30785
Pidgua,16,31,19,-25,1495,-28225
Pidgue,22,31,19,-25,1495,-20545
Piediae,47,30,14,-1305,-4905,11455
Pieduae,50,30,14,-1305,-4905,15295
Pla Aick,65,32,26,1255,10455,34495
Pla Aihn,65,33,26,2535,10455,34495
Pla Airgh,67,32,26,1255,10455,37055
Pla Phla,65,32,24,1255,7895,34495
Plaa Aec,45,32,24,1255,7895,8895
Plaa Aed,47,32,24,1255,7895,11455
Plaa Aeh,45,33,24,2535,7895,8895
Plaa Aerb,39,33,24,2535,7895,1215
Plaa Aescs,37,32,24,1255,7895,-1345
Plaa Ail,13,32,26,1255,10455,-32065
Plaa Ain,39,32,26,1255,10455,1215
Plaa Aip,47,32,26,1255,10455,11455
Plaa Air,37,33,26,2535,10455,-1345
Plaa Airl,15,33,26,2535,10455,-29505
Plaa Airm,39,33,26,2535,10455,1215
Plaa Aob,15,32,48,1255,38615,-29505
Plaa Aod,47,32,48,1255,38615,11455
Plaa Aoscs,37,32,48,1255,38615,-1345
Plaa Audst,39,33,50,2535,41175,1215
Plaa Aurb,47,33,50,2535,41175,11455
